id,video_path,question,options,gold,pred_video,pred_7B_note,pred_72B_note,score_video,score_7B,score_72B,note_7B,note_72B
64072_scientific_discovery,videos/level_3/64072_.mp4,"According to the conclusion, enabling ____ solution exchange around single ____ crystals under precise temperature control provided direct evidence for ____ of antifreeze (glyco)proteins to crystal surfaces—validating the ____ mechanism.",,"[""microfluidic"", ""ice and THF hydrate"", ""irreversible adsorption"", ""adsorption-inhibition""]",precise | ice | adsorption | clathrate hydrate,controlled | ice | adsorption | nucleation,solution | ice | adsorption | hydration,0.26666666666666666,0.26666666666666666,0.26666666666666666,"```json
{
  ""experiment_overview"": ""The experiment involves the crystallization of microscopic ice crystals and clathrate hydrates within a microfluidic device, utilizing advanced techniques to monitor and analyze the process."",
  ""novel_techniques_shown"": [""Microfluidic device for controlled crystallization"", ""Real-time monitoring using fluorescence intensity"", ""Plasma cleaning for surface preparation""],
  ""key_steps"": [""Surface preparation using plasma cleaner"", ""Loading the microfluidic device with solution"", ""Monitoring crystal formation through fluorescence"", ""Analyzing crystal growth over time""],
  ""materials_subjects"": [""Microscopic ice crystals"", ""Clathrate hydrates"", ""Solution containing AFP (Antifreeze Protein)""],
  ""tools_and_setup"": [""Plasma cleaner"", ""Microfluidic device"", ""Fluorescence microscope"", ""Computer software for data analysis""],
  ""anything_unusual_or_notable"": [""The use of a microfluidic device allows for precise control over the crystallization environment, enabling detailed observation of crystal formation and growth dynamics.""]
}
```","```json
{
  ""experiment_overview"": ""The experiment involves the use of a plasma cleaner and a microscope to observe and analyze samples, likely related to the crystallization of microscopic ice crystals and clathrate hydrates in microfluidic devices."",
  ""novel_techniques_shown"": [
    ""Use of a plasma cleaner (PDC-32G) to prepare samples"",
    ""Microfluidic device setup for crystallization observation""
  ],
  ""key_steps"": [
    ""Placing a sample in the plasma cleaner"",
    ""Observing the sample under a microscope"",
    ""Analyzing the results on a computer screen""
  ],
  ""materials_subjects"": [
    ""Samples for crystallization analysis"",
    ""Microfluidic devices""
  ],
  ""tools_and_setup"": [
    ""Plasma cleaner (PDC-32G)"",
    ""Microscope"",
    ""Computer for data analysis""
  ],
  ""anything_unusual_or_notable"": [
    ""The use of a plasma cleaner in the preparation of samples for microscopic analysis""
  ]
}
```"
58438_scientific_discovery,videos/level_3/58438_.mp4,"According to the experiment, negative additive manufacturing gelcasts ____ into 3D-printed molds using a ____ that minimizes casting shrinkage and, after pyrolysis, generates a ____; ____ analyses validated this approach, which acts as a sintering aid to produce low-porosity, near-fully dense, complex-shaped parts.",,"[""boron carbide (B4C)"", ""resorcinol-formaldehyde aerogel"", ""spatially uniform in situ carbon network"", ""SEM and XRD""]",are poured | high-pressure injection process | carbon-coated ceramic body | X-ray diffraction,gelcasts | CAD software | carbon-coated sample | Graphical representation,gelcasts | CAD software | carbonized material | X-ray diffraction,0.0,0.0,0.0,"```json
{
  ""experiment_overview"": ""The video demonstrates a process involving the preparation and analysis of materials for carbon coating and sintering. It includes steps such as weighing chemicals, preparing a mold design using CAD software, and operating specialized equipment to heat and sinter materials."",
  ""novel_techniques_shown"": [""CAD software for mold design"", ""precise weighing and handling of materials"", ""specialized heating equipment for sintering""],
  ""key_steps"": [
    ""Weighing chemicals on a precision scale"",
    ""Preparing a mold design in CAD software"",
    ""Handling materials under a fume hood"",
    ""Operating a specialized heating machine to sinter materials at high temperatures""
  ],
  ""materials_subjects"": [""Chemicals for coating"", ""Mold material"", ""Carbon-coated samples""],
  ""tools_and_setup"": [
    ""Precision scale"",
    ""CAD software"",
    ""Fume hood"",
    ""Specialized heating machine"",
    ""Graphical representation of viscosity over time""
  ],
  ""anything_unusual_or_notable"": [""The use of CAD software for designing molds suggests a focus on precision and customization in the manufacturing process.""]
}
```","```json
{
  ""experiment_overview"": ""The experiment involves the preparation and processing of a material, likely a polymer or composite, through various stages including CAD design, mixing, and thermal treatment. The process appears to be aimed at creating a specific structure or material with controlled properties, as indicated by the final sintered and carbonized forms."",
  ""novel_techniques_shown"": [
    ""Use of CAD software for mold design"",
    ""3D printing of the designed mold"",
    ""Controlled thermal treatment with precise temperature and time parameters""
  ],
  ""key_steps"": [
    ""Preparing the mold design in CAD software"",
    ""Mixing materials in a beaker"",
    ""Pouring the mixture into a mold"",
    ""Thermal treatment in a furnace with specific temperature and time settings"",
    ""Cooling and final inspection of the sintered and carbonized product""
  ],
  ""materials_subjects"": [
    ""Polymer or composite material"",
    ""Solvent or liquid for mixing"",
    ""Mold material""
  ],
  ""tools_and_setup"": [
    ""CAD software"",
    ""3D printer"",
    ""Beaker and mixing tools"",
    ""Furnace with temperature control"",
    ""Balance for precise measurements""
  ],
  ""anything_unusual_or_notable"": [
    ""The use of CAD and 3D printing for custom mold design suggests a high level of customization and precision in the experiment"",
    ""The thermal treatment process with specific temperature and time parameters indicates a controlled and methodical approach to material processing""
  ]
}
```"
65412_scientific_discovery,videos/level_3/65412_.mp4,"The study concludes that a rapid ______ protocol can controllably use ______ to tune the structure of ______, as evidenced by 001 peak shifts in XRD and changes in interlayer anion bands in ______.",,"[""microwave-assisted hydrothermal"", ""reaction temperature and time"", ""alpha-Ni(OH)2 nanosheets"", ""ATR-FTIR""]",microwave synthesis | reaction temperature | nickel hydroxide nanosheets | FTIR spectra,heating | microwave | nickel hydroxide nanosheets | FTIR,microwave synthesis | temperature | nickel hydroxide nanosheets | FTIR,0.26666666666666666,0.1,0.2,"```json
{
  ""experiment_overview"": ""The experiment investigates the effect of microwave synthesis conditions on the structure of nickel hydroxide nanosheets."",
  ""novel_techniques_shown"": [""Microwave synthesis"", ""Centrifugation"", ""Scanning Electron Microscopy (SEM)"", ""X-ray Diffraction (XRD)""],
  ""key_steps"": [
    ""Prepare ultrapure water and reagents for microwave synthesis."",
    ""Set up microwave reactor to maintain desired temperature and stirring rate."",
    ""Perform microwave reaction at different temperatures and durations."",
    ""Centrifuge the reaction mixture after each microwave reaction."",
    ""Characterize the nanosheets using SEM and XRD.""
  ],
  ""materials_subjects"": [""Nickel hydroxide nanosheets""],
  ""tools_and_setup"": [
    ""Microwave reactor"",
    ""Centrifuge"",
    ""Scanning Electron Microscope (SEM)"",
    ""X-ray Diffraction (XRD) machine""
  ],
  ""anything_unusual_or_notable"": [""The use of microwave synthesis as a novel method for preparing nanomaterials, which allows for rapid heating and cooling compared to conventional heating methods.""]
}
```","```json
{
  ""experiment_overview"": ""The experiment investigates the effect of microwave synthesis conditions on the structure of nickel hydroxide nanosheets. It involves varying reaction temperatures and times to observe changes in the nanosheet properties."",
  ""novel_techniques_shown"": [
    ""Use of microwave synthesis for nanosheet production"",
    ""Controlled reaction conditions with precise temperature and time settings""
  ],
  ""key_steps"": [
    ""Preparation of reaction mixture with nickel hydroxide"",
    ""Microwave synthesis at specified temperatures (120°C and 180°C) and times (13 and 30 minutes)"",
    ""Characterization of the resulting nanosheets using techniques like BET analysis and nitrogen physisorption""
  ],
  ""materials_subjects"": [
    ""Nickel hydroxide"",
    ""Ultrapure water"",
    ""Reaction mixture containing nickel hydroxide nanosheets""
  ],
  ""tools_and_setup"": [
    ""Microwave reactor"",
    ""BET analyzer"",
    ""Nitrogen physisorption equipment"",
    ""Centrifuge"",
    ""Magnetic stirrer""
  ],
  ""anything_unusual_or_notable"": [
    ""The use of microwave synthesis to achieve specific nanosheet structures"",
    ""The detailed characterization of nanosheets using multiple analytical techniques""
  ]
}
```"
57343_scientific_discovery,videos/level_3/57343_.mp4,"The methodological advance demonstrated is the ______ protocol, which uses ______ to simultaneously extract ______ from a ______, enabling integrated metaproteomic, metabolomic, and lipidomic analyses with improved precision and less preparation time.",,"[""MPLEx"", ""chloroform–methanol triphasic separation"", ""metabolites, proteins, and lipids"", ""single soil sample""]",MPLEx | TCA | multiple samples | single sample,novel | multiple solvents | diverse biomolecules | single sample,lyophilization | lyophilizer | proteins | soil sample,0.45,0.2,0.2,"```json
{
  ""experiment_overview"": ""The experiment involves processing soil samples to extract and analyze microbial communities using different extraction techniques."",
  ""novel_techniques_shown"": [""Soil sample processing"", ""Extraction of microbial DNA"", ""Analysis of microbial diversity""],
  ""key_steps"": [
    ""Soil samples are placed into a centrifuge for processing."",
    ""Samples are extracted using various solvents (TCA, SDS)."",
    ""The extracted DNA is analyzed using molecular techniques.""
  ],
  ""materials_subjects"": [""Soil samples from Kansas Native Prairie"", ""Solubilized protein supernatant"", ""TCA solution"", ""SDS solution""],
  ""tools_and_setup"": [
    ""Centrifuge"",
    ""Vortex mixer"",
    ""Freezer capable of -105°C"",
    ""Molecular biology instruments""
  ],
  ""anything_unusual_or_notable"": [""The use of a freezer at -105°C suggests the preservation of sensitive samples or the removal of certain compounds during extraction.""]
}
```","```json
{
  ""experiment_overview"": ""The experiment involves the extraction and analysis of proteins from soil samples, specifically from Kansas Native Prairie Soil. The process includes the use of various chemical reagents and techniques to isolate and quantify proteins, followed by a comparative analysis of the results using different extraction methods."",
  ""novel_techniques_shown"": [
    ""Use of a Vortexer for mixing soil samples with extraction reagents."",
    ""Employment of a lyophilizer for protein precipitation."",
    ""Application of a centrifuge to separate protein supernatants.""
  ],
  ""key_steps"": [
    ""Mixing soil samples with extraction reagents in a Vortexer."",
    ""Lyophilizing the soil protein supernatant."",
    ""Centrifuging the samples to separate the protein supernatant."",
    ""Analyzing the protein content using different extraction methods (MoBio, MPLEx, SDS).""
  ],
  ""materials_subjects"": [
    ""Kansas Native Prairie Soil samples."",
    ""Soil protein supernatant."",
    ""Chemical reagents for protein extraction (e.g., TCA).""
  ],
  ""tools_and_setup"": [
    ""Vortexer for mixing samples."",
    ""Lyophilizer for protein precipitation."",
    ""Centrifuge for separating protein supernatant."",
    ""Analytical equipment for protein content analysis.""
  ],
  ""anything_unusual_or_notable"": [
    ""The use of a lyophilizer for protein precipitation, which is a specialized technique for removing water from samples."",
    ""The comparative analysis of protein extraction methods using a Venn diagram, highlighting the unique and overlapping protein counts from different methods.""
  ]
}
```"
52090_scientific_discovery,videos/level_3/52090_.mp4,The main conclusion is that a simple _____ protocol assembles _____ core/_____ shell nanoparticles into immuno-targeted magneto-plasmonic nanoclusters that retain _____ and exhibit strong near-infrared absorbance.,,"[""oil-and-water microemulsion"", ""iron oxide"", ""gold"", ""superparamagnetic properties""]",protocol | core | shell | EGFR,ultrasonic | gold | silica | magnetic properties,ultrasonic | gold | silica | magnetic properties,0.0,0.125,0.125,"```json
{
  ""experiment_overview"": ""The experiment involves the synthesis and size separation of hybrid magneto-plasmonic nanoclusters."",
  ""novel_techniques_shown"": [""Synthesis of hybrid magneto-plasmonic nanoclusters"", ""Size separation using centrifugation""],
  ""key_steps"": [
    ""Mixing of precursors to form the nanoclusters"",
    ""Centrifugation to separate the nanoclusters by size"",
    ""Analysis of the separated fractions""
  ],
  ""materials_subjects"": [""Precursors for nanocluster synthesis"", ""Nanoclusters of different sizes""],
  ""tools_and_setup"": [
    ""Microscope"",
    ""Braunson ultrasonic cleaner"",
    ""Centrifuge (1510 model)"",
    ""VWR digital balance"",
    ""Eppendorf centrifuge 5810 R"",
    ""Laptop for data analysis""
  ],
  ""anything_unusual_or_notable"": [""The use of an ultrasonic cleaner for nanocluster synthesis suggests a novel approach to ensure uniformity and purity of the clusters.""]
}
```","```json
{
  ""experiment_overview"": ""The experiment involves the synthesis and size separation of hybrid magneto-plasmonic nanoclusters. It includes various laboratory procedures such as centrifugation, pipetting, and the use of specialized equipment for analysis."",
  ""novel_techniques_shown"": [
    ""Use of a BRANSON ultrasonic cleaner for sample preparation"",
    ""Employment of a centrifuge for size separation at 3,250 x g for 15 minutes"",
    ""Utilization of a spectrophotometer for absorbance measurements""
  ],
  ""key_steps"": [
    ""Centrifugation of samples at a specific speed and time"",
    ""Pipetting of solutions into test tubes"",
    ""Analysis of samples using a spectrophotometer"",
    ""Visualization of results on a computer screen""
  ],
  ""materials_subjects"": [
    ""Hybrid nanoclusters"",
    ""Solutions in test tubes"",
    ""Samples subjected to centrifugation""
  ],
  ""tools_and_setup"": [
    ""BRANSON ultrasonic cleaner"",
    ""Eppendorf centrifuge 5810 R"",
    ""Spectrophotometer"",
    ""Pipettes"",
    ""Test tubes"",
    ""Computer for data analysis""
  ],
  ""anything_unusual_or_notable"": [
    ""The use of a BRANSON ultrasonic cleaner suggests a specific method for sample preparation that may enhance the quality of the nanoclusters"",
    ""The precise centrifugation parameters indicate a controlled approach to size separation""
  ]
}
```"
50946_scientific_discovery,videos/level_3/50946_.mp4,"In this study, co-assembling diphenylalanine with its Boc-protected analog in ____ produced a distinct supramolecular architecture called ____ whose FTIR amide I band showed peaks at ____ and ____ that differed from the spectra of the individual peptides.",,"[""50% ethanol"", ""biomolecular necklaces"", ""1653 cm^-1"", ""1684 cm^-1""]",50% ethanol | necklaces | 1613 cm-1 | 1657 cm-1,ethanol | necklaces | 1613 cm^-1 | 1657 cm^-1,50% Ethanol | necklaces | 1613 cm-1 | 1657 cm-1,0.41666666666666663,0.5833333333333333,0.41666666666666663,"```json
{
  ""experiment_overview"": ""The experiment appears to involve the synthesis and characterization of nanoparticles using diphenylalanine as a building block. The process likely includes mixing diphenylalanine derivatives with ethanol, followed by a reaction to form nanoparticles. The final step involves analyzing these nanoparticles using Transmission Electron Microscopy (TEM) to visualize their structure."",
  ""novel_techniques_shown"": [""Use of diphenylalanine derivatives for nanoparticle synthesis"", ""Transmission Electron Microscopy (TEM) for structural analysis""],
  ""key_steps"": [""Mixing diphenylalanine derivatives with ethanol"", ""Incubation under controlled conditions"", ""Analysis of nanoparticles using TEM""],
  ""materials_subjects"": [""Diphenylalanine"", ""Ethanol"", ""Boc-protected diphenylalanine"", ""Nanoparticles""],
  ""tools_and_setup"": [""WiseMix incubator"", ""Pipette"", ""Transmission Electron Microscope (TEM)"", ""Graphical representation of nanoparticle structures""],
  ""anything_unusual_or_notable"": [""The use of diphenylalanine derivatives suggests a focus on specific chemical properties and potential applications in nanotechnology."", ""The detailed graphical representation of nanoparticle structures provides insight into the experimental outcomes.""]
}
```","```json
{
  ""experiment_overview"": ""The experiment involves the preparation and characterization of diphenylalanine and Boc-protected diphenylalanine solutions, followed by the observation of their self-assembled structures using various analytical techniques."",
  ""novel_techniques_shown"": [
    ""Use of a pipette for precise solution preparation"",
    ""Employment of a magnetic stirrer for mixing solutions"",
    ""Application of transmission electron microscopy (TEM) for visualizing nanostructures""
  ],
  ""key_steps"": [
    ""Preparation of 5 mg/ml Diphenylalanine and 3 mg/ml Boc-protected diphenylalanine solutions"",
    ""Mixing the solutions using a magnetic stirrer"",
    ""Observation and analysis of the self-assembled structures using TEM""
  ],
  ""materials_subjects"": [
    ""Diphenylalanine"",
    ""Boc-protected diphenylalanine"",
    ""50% Ethanol solution""
  ],
  ""tools_and_setup"": [
    ""Pipette"",
    ""Magnetic stirrer"",
    ""Transmission electron microscope (TEM)""
  ],
  ""anything_unusual_or_notable"": [
    ""The use of TEM to visualize and differentiate between various self-assembled structures such as spheres, nanotubes, and necklaces""
  ]
}
```"
53789_scientific_discovery,videos/level_3/53789_.mp4,"According to the study, a general, user-friendly two-step protocol—comprising ______ followed by ______—delivers ______ with ______, broad functional-group tolerance, and gram-scale amenability, enabling routine installation of the trifluoromethoxy group into arenes.",,"[""Togni reagent II–mediated intermolecular trifluoromethoxylation"", ""thermally induced OCF3 migration"", ""ortho-trifluoromethoxylated anilines"", ""high ortho over para selectivity""]",reduction | acetylation | ortho-trifluoromethoxylated aniline derivatives | high efficiency,reduction|acetyl protection|Methyl 4-acetamido-3-(trifluoromethoxy) benzoate|high yield,reduction | acetyl protection | ortho-trifluoromethoxylated aniline derivatives | high efficiency,0.17142857142857143,0.07142857142857144,0.17142857142857143,"```json
{
  ""experiment_overview"": ""The protocol describes the synthesis of ortho-trifluoromethoxylated aniline derivatives, specifically focusing on the reduction of methyl 4-nitrobenzoate and the acetyl protection of methyl 4-(hydroxyamino)benzoate."",
  ""novel_techniques_shown"": [""Trifluoromethoxy-migration technique""],
  ""key_steps"": [
    ""Reduction of methyl 4-nitrobenzoate"",
    ""Acetyl protection of methyl 4-(hydroxyamino)benzoate"",
    ""Synthesis of Methyl 4-Acetamido-3-(trifluoromethoxy) Benzoate via Trifluoromethoxy-migration""
  ],
  ""materials_subjects"": [
    ""Methyl 4-nitrobenzoate"",
    ""Methyl 4-(hydroxyamino)benzoate"",
    ""Trifluoromethoxy-migration reagent""
  ],
  ""tools_and_setup"": [
    ""Glassware (flasks, beakers)"",
    ""Laboratory glass setup for distillation"",
    ""Refrigerated centrifuge"",
    ""Chemical bottles"",
    ""Digital scale"",
    ""Computer for reference to chemical structures""
  ],
  ""anything_unusual_or_notable"": [
    ""The use of a computer screen displaying chemical structures and reaction pathways suggests the integration of computational chemistry in the experimental design.""
  ]
}
```","```json
{
  ""experiment_overview"": ""The video demonstrates the synthesis of ortho-trifluoromethoxylated aniline derivatives, specifically focusing on the reduction of methyl 4-nitrobenzoate and the acetyl protection of methyl 4-(hydroxyamino)benzoate. The process involves chemical reactions and purification steps to achieve the desired compounds."",
  ""novel_techniques_shown"": [
    ""Use of a specific reagent for trifluoromethoxy migration in the synthesis of methyl 4-acetamido-3-(trifluoromethoxy)benzoate.""
  ],
  ""key_steps"": [
    ""Reduction of methyl 4-nitrobenzoate using a reducing agent."",
    ""Acetyl protection of methyl 4-(hydroxyamino)benzoate."",
    ""Synthesis of methyl 4-acetamido-3-(trifluoromethoxy)benzoate via trifluoromethoxy migration.""
  ],
  ""materials_subjects"": [
    ""Methyl 4-nitrobenzoate"",
    ""Methyl 4-(hydroxyamino)benzoate"",
    ""Acetyl chloride"",
    ""Trifluoromethoxy reagent"",
    ""Solvents (e.g., dichloromethane)""
  ],
  ""tools_and_setup"": [
    ""Round-bottom flask"",
    ""Magnetic stirrer"",
    ""Filtration setup"",
    ""Chemical reagents and solvents"",
    ""Computer for displaying chemical structures and reaction schemes""
  ],
  ""anything_unusual_or_notable"": [
    ""The video highlights a specific chemical reaction pathway involving trifluoromethoxy migration, which is a key step in the synthesis of the target compound.""
  ]
}
```"
57789_scientific_discovery,videos/level_3/57789_.mp4,"This work establishes a _____ micromanipulation method in which _____ applied near _____ reproducibly induce and steer _____, enabling direct visualization and controlled interrogation of membrane remodeling relevant to cell membrane reshaping.",,"[""contactless"", ""localized calcium ion gradients"", ""GUV-MLV membranes"", ""membrane tubular protrusions (MTPs)""]",novel | calcium ion gradients | giant vesicles | tubular protrusions,novel | calcium ion gradients | giant vesicles | membrane tubular protrusions,novel | localized calcium ion gradients | vesicles | membrane tubular protrusions,0.38095238095238093,0.42857142857142855,0.4642857142857143,"```json
{
  ""experiment_overview"": ""The experiment involves studying the formation of membrane tubular protrusions in giant vesicles (GUV) upon localized application of calcium ion gradients."",
  ""novel_techniques_shown"": [""Use of Giant Vesicles (GUV) for studying membrane dynamics"", ""Application of calcium ion gradients to induce specific membrane responses""],
  ""key_steps"": [
    ""Preparation of Giant Vesicles (GUV) and Membrane Lipid Vesicles (MLV)"",
    ""Application of calcium ion gradients to GUV"",
    ""Observation of membrane tubular protrusions using microscopy""
  ],
  ""materials_subjects"": [""Membrane Lipid Vesicles (MLV)"", ""Giant Vesicles (GUV)"", ""Calcium Ion Gradients""],
  ""tools_and_setup"": [
    ""Microscope"",
    ""Digital Timer"",
    ""Incubator"",
    ""Micropipette"",
    ""GUV Preparation Kit"",
    ""Calcium Ion Gradient Application Device""
  ],
  ""anything_unusual_or_notable"": [""The use of Giant Vesicles (GUV) allows for detailed observation of membrane behavior under specific conditions, which is not possible with smaller vesicles.""]
}
```","```json
{
  ""experiment_overview"": ""The experiment involves the formation and manipulation of vesicles, specifically focusing on the creation of giant unilamellar vesicles (GUVs) and multilamellar vesicles (MLVs). The video demonstrates techniques for vesicle preparation, observation, and the application of calcium ion gradients to induce membrane tubular protrusions."",
  ""novel_techniques_shown"": [
    ""Localized application of calcium ion gradients to induce membrane tubular protrusions in GUVs"",
    ""Use of a digital timer for precise timing in vesicle formation and manipulation""
  ],
  ""key_steps"": [
    ""Preparation of vesicle solutions in test tubes"",
    ""Observation of vesicles under a microscope"",
    ""Application of calcium ion gradients to vesicles"",
    ""Monitoring the formation of membrane tubular protrusions over time""
  ],
  ""materials_subjects"": [
    ""Giant unilamellar vesicles (GUVs)"",
    ""Multilamellar vesicles (MLVs)"",
    ""Calcium ion solutions""
  ],
  ""tools_and_setup"": [
    ""Microscope for vesicle observation"",
    ""Digital timer for precise timing"",
    ""Test tubes for vesicle preparation"",
    ""Candle for creating a localized heat source (possibly for vesicle manipulation)""
  ],
  ""anything_unusual_or_notable"": [
    ""The use of a candle as a localized heat source suggests a creative approach to vesicle manipulation"",
    ""The precise timing of vesicle changes using a digital timer highlights the importance of temporal control in the experiment""
  ]
}
```"
61760_scientific_discovery,videos/level_3/61760_.mp4,"The study concludes that the first implementation of ____ enabled comprehensive, quantitative characterization of both the ____ and ____ on nanomaterials, resolving unique corona fingerprints (including ______).",,"[""CESI-MS"", ""protein corona"", ""metabolite corona"", ""differential absorption of isomers""]",CESI-MS | protein | vitamin | TiO2,CE-MS | protein | metabolite | charge states,CE-MS | surface composition | functionalization state | charge states,0.41666666666666663,0.3333333333333333,0.0,"```json
{
  ""experiment_overview"": ""The experiment involves the preparation and analysis of samples using advanced laboratory techniques to study their properties or composition."",
  ""novel_techniques_shown"": [""Capillary electrophoresis coupled with mass spectrometry (CE-MS) for sample analysis""],
  ""key_steps"": [
    ""Loading samples into a microcentrifuge tube"",
    ""Centrifuging the samples to separate components"",
    ""Transferring samples into a vial for further processing"",
    ""Setting up the CE-MS system with the appropriate parameters"",
    ""Injecting the samples into the CE-MS system for analysis""
  ],
  ""materials_subjects"": [""Samples for analysis, likely biological or chemical in nature""],
  ""tools_and_setup"": [
    ""Microcentrifuge tubes"",
    ""Centrifuge"",
    ""Vortex mixer"",
    ""CE-MS system"",
    ""Software interface for controlling and analyzing the CE-MS data""
  ],
  ""anything_unusual_or_notable"": [""The use of CE-MS for detailed analysis, which allows for high-resolution separation and identification of compounds.""]
}
```","```json
{
  ""experiment_overview"": ""The experiment involves the preparation and analysis of samples using capillary electrophoresis (CE) coupled with mass spectrometry (MS). The process includes sample preparation, loading into a CE-MS system, and data analysis to identify and quantify various compounds."",
  ""novel_techniques_shown"": [
    ""Use of a CE-MS system for high-resolution separation and detection of compounds."",
    ""Application of a pressure gradient for sample introduction and separation.""
  ],
  ""key_steps"": [
    ""Sample preparation and loading into vials."",
    ""Setting up the CE-MS system with specific parameters (e.g., pressure gradient, buffer solution)."",
    ""Running the CE-MS analysis and collecting data."",
    ""Analyzing the data to identify and quantify compounds.""
  ],
  ""materials_subjects"": [
    ""Various chemical compounds (e.g., silica, TIO2, PVP, Disperex)."",
    ""Buffer solution (100 mM pH 2.9 acetic acid).""
  ],
  ""tools_and_setup"": [
    ""CE-MS system."",
    ""Vortex mixer."",
    ""Pipettes and vials for sample handling."",
    ""Computer for data analysis and control of the CE-MS system.""
  ],
  ""anything_unusual_or_notable"": [
    ""The use of a specific pressure gradient for sample introduction and separation in the CE-MS system.""
  ]
}
```"
54147_scientific_discovery,videos/level_3/54147_.mp4,"In this rapid spray-and-rinse coating, _____ nanoparticles adsorb onto diverse substrates and, during _____ exchange, undergo a charge-driven conformational change that exposes hydrophilic protein, thereby lowering the _____ while preserving _____.",,"[""gliadin-poly(ethyl cyanoacrylate)"", ""ethanol-to-water"", ""contact angle"", ""transparency""]",glutelin | ethanol-water | contact angle | protein structure,nanoparticles | ethanol | contact angle | protein,nanoparticles | ethanol | contact angle | hydrophilicity,0.25,0.25,0.25,"```json
{
  ""experiment_overview"": ""The experiment involves preparing a solution using gliadin and ethanol, followed by centrifugation to separate impurities. The final step includes measuring the contact angle of coated glass substrates."",
  ""novel_techniques_shown"": [""Centrifugation for separating impurities"", ""Use of ethanol as a solvent""],
  ""key_steps"": [
    ""Mix gliadin and water in a beaker"",
    ""Add ethanol to the mixture while stirring"",
    ""Transfer the mixture into a centrifuge tube"",
    ""Centrifuge at 800-1000 rpm to precipitate impurities"",
    ""Measure the contact angle of coated glass substrates""
  ],
  ""materials_subjects"": [""Gliadin"", ""Water"", ""Ethanol"", ""Glass substrates""],
  ""tools_and_setup"": [""Beaker"", ""Funnel"", ""Centrifuge"", ""Centrifuge tubes"", ""Contact angle measurement tool""],
  ""anything_unusual_or_notable"": [""The use of ethanol to reduce aggregation of gliadin during the precipitation process""]
}
```","```json
{
  ""experiment_overview"": ""The experiment involves the preparation and analysis of a solution, likely for the purpose of studying its properties such as zeta potential and particle size distribution. The process includes mixing substances, centrifugation, and coating of substrates, with a focus on the effects of ethanol concentration on the solution's characteristics."",
  ""novel_techniques_shown"": [
    ""Use of a centrifuge to separate components at 800-1,000 rpm."",
    ""Gradual addition of a substance to avoid lump formation during mixing.""
  ],
  ""key_steps"": [
    ""Mixing 3.2 g of water and 6.8 g of ethanol in a beaker."",
    ""Centrifuging the mixture at 800-1,000 rpm."",
    ""Gradually adding a substance to the solution to prevent lumps."",
    ""Coating substrates with the prepared solution and measuring contact angles before and after coating.""
  ],
  ""materials_subjects"": [
    ""Water (3.2 g)"",
    ""Ethanol (6.8 g)"",
    ""Unspecified substance added to the solution"",
    ""Glass and polystyrene substrates""
  ],
  ""tools_and_setup"": [
    ""Centrifuge"",
    ""Beaker"",
    ""Pipette"",
    ""Contact angle measurement device"",
    ""Zeta potential measurement setup""
  ],
  ""anything_unusual_or_notable"": [
    ""The experiment highlights the importance of ethanol concentration on the solution's properties, as indicated by the zeta potential and particle size distribution graph.""
  ]
}
```"
