id,video_path,question,options,gold,pred_video,pred_7B_note,pred_72B_note,score_video,score_7B,score_72B,note_7B,note_72B
63662_clip_4_tools,videos/level_1/63662/clip_4.mp4,Which tool is being utilized in this experimental technique?,"{""A"": ""electron microscopy"", ""B"": ""fluorescence microscopy"", ""C"": ""phase-contrast microscopy"", ""D"": ""light microscopy""}","""D""",D,D,D,1.0,1.0,1.0,"```json
{
  ""tools_in_use"": [""microscope""],
  ""distinguishing_features"": [""black eyepieces"", ""white body"", ""adjustable focus knobs"", ""stage with circular platform""],
  ""labels_or_models"": [""Jove""],
  ""operating_state"": [""in active use""]
}
```","{
  ""tools_in_use"": [""microscope""],
  ""distinguishing_features"": [""binocular eyepieces"", ""coarse and fine adjustment knobs"", ""stage with a petri dish""],
  ""labels_or_models"": [""TS100""],
  ""operating_state"": [""in active use""]
}"
63662_clip_31_tools,videos/level_1/63662/clip_31.mp4,Which tool is being utilized in this experimental technique?,"{""A"": ""multi-well plate"", ""B"": ""tissue culture flask"", ""C"": ""standard petri dish"", ""D"": ""laser confocal petri dish""}","""D""",A,A,A,0.0,0.0,0.0,"```json
{
  ""tools_in_use"": [""pipette"", ""incubator""],
  ""distinguishing_features"": [
    ""pipette has a long handle"",
    ""incubator has a digital display showing temperature""
  ],
  ""labels_or_models"": [
    ""Cell density: 5 × 10^5"",
    ""jove logo"",
    ""incubator model number: WJH""
  ],
  ""operating_state"": [
    ""pipette is in use for transferring liquid"",
    ""incubator door is open, indicating access to its interior""
  ]
}
```","```json
{
  ""tools_in_use"": [
    ""pipette"",
    ""incubator"",
    ""microscope""
  ],
  ""distinguishing_features"": [
    ""Pipette with a white handle and a black plunger"",
    ""Incubator with a digital display and a glass door"",
    ""Microscope with a binocular head and objective lenses""
  ],
  ""labels_or_models"": [
    ""Cell density: 5 × 10^5"",
    ""WJH""
  ],
  ""operating_state"": [
    ""Pipette is in active use"",
    ""Incubator is on, as indicated by the digital display"",
    ""Microscope is not in use, but is present in the scene""
  ]
}
```"
55979_clip_13_tools,videos/level_1/55979/clip_13.mp4,What equipment is being used in this scientific procedure?,"{""A"": ""Sequencing cartridge"", ""B"": ""Microarray slide"", ""C"": ""Microfluidic chip"", ""D"": ""Flow Cell""}","""D""",D,A,A,1.0,0.0,0.0,"```json
{
  ""tools_in_use"": [""MaxQ Microcentrifuge""],
  ""distinguishing_features"": [""black color"", ""yellow label"", ""digital display""],
  ""labels_or_models"": [""MaxQ"", ""Microcentrifuge""],
  ""operating_state"": [""off""]
}
```","```json
{
  ""tools_in_use"": [""MinION sequencing device""],
  ""distinguishing_features"": [""Compact, handheld device with a USB connection port"", ""Visible circuitry and components""],
  ""labels_or_models"": [""MinION"", ""ONT""],
  ""operating_state"": [""Being handled and prepared for use""]
}
```"
55979_clip_14_tools,videos/level_1/55979/clip_14.mp4,What laboratory equipment is being utilized in this procedure?,"{""A"": ""Data transfer cable"", ""B"": ""USB cable"", ""C"": ""Power cord"", ""D"": ""Ethernet cable""}","""A""",C,A,C,0.0,1.0,0.0,"```json
{
  ""tools_in_use"": [""USB hub"", ""computer mouse"", ""computer monitor""],
  ""distinguishing_features"": [""USB hub has multiple ports"", ""computer mouse is black"", ""computer monitor displays a software interface""],
  ""labels_or_models"": [""Dell"", ""jove""],
  ""operating_state"": [""USB hub is connected to computer"", ""computer mouse is being used"", ""computer monitor is displaying software interface""]
}
```","```json
{
  ""tools_in_use"": [""pipette"", ""computer""],
  ""distinguishing_features"": [""pipette with a digital display and buttons"", ""computer with a monitor and mouse""],
  ""labels_or_models"": [""Dell""],
  ""operating_state"": [""pipette is connected to the computer and appears to be in use"", ""computer is on and displaying a software interface""]
}
```"
55979_clip_14_tools,videos/level_1/55979/clip_14.mp4,Which scientific instrument is being employed in this experiment?,"{""A"": ""computer"", ""B"": ""external hard drive"", ""C"": ""sequencing controller"", ""D"": ""tablet""}","""A""",C,A,C,0.0,1.0,0.0,"```json
{
  ""tools_in_use"": [""USB hub"", ""computer mouse"", ""computer monitor""],
  ""distinguishing_features"": [""USB hub has multiple ports"", ""computer mouse is black"", ""computer monitor displays a software interface""],
  ""labels_or_models"": [""Dell"", ""jove""],
  ""operating_state"": [""USB hub is connected to computer"", ""computer mouse is being used"", ""computer monitor is displaying software interface""]
}
```","```json
{
  ""tools_in_use"": [""pipette"", ""computer""],
  ""distinguishing_features"": [""pipette with a digital display and buttons"", ""computer with a monitor and mouse""],
  ""labels_or_models"": [""Dell""],
  ""operating_state"": [""pipette is connected to the computer and appears to be in use"", ""computer is on and displaying a software interface""]
}
```"
3039_clip_3_tools,videos/level_1/3039/clip_3.mp4,What laboratory tool is being used in this research step?,"{""A"": ""small vessel cauterizer"", ""B"": ""bipolar forceps"", ""C"": ""micro scissors"", ""D"": ""hemostatic forceps""}","""A""",A,A,A,1.0,1.0,1.0,"```json
{
  ""tools_in_use"": [""syringe""],
  ""distinguishing_features"": [""plunger, needle, cap""],
  ""labels_or_models"": [""jove""],
  ""operating_state"": [""injection process""]
}
```","{
  ""tools_in_use"": [""syringe""],
  ""distinguishing_features"": [""metallic plunger"", ""cylindrical barrel""],
  ""labels_or_models"": [],
  ""operating_state"": [""in active use""]
}"
3039_clip_27_tools,videos/level_1/3039/clip_27.mp4,Which scientific instrument is being employed in this experiment?,"{""A"": ""dissection microscope"", ""B"": ""magnifying lamp"", ""C"": ""microscope"", ""D"": ""endoscope""}","""C""",B,B,B,0.0,0.0,0.0,"```json
{
  ""tools_in_use"": [""gloves""],
  ""distinguishing_features"": [""white gloves worn by the person handling the mouse""],
  ""labels_or_models"": [],
  ""operating_state"": [""active use""]
}
```","{
  ""tools_in_use"": [""surgical tape""],
  ""distinguishing_features"": [""yellow adhesive tape used for securing the animal""],
  ""labels_or_models"": [],
  ""operating_state"": [""in active use""]
}"
3039_clip_33_tools,videos/level_1/3039/clip_33.mp4,Which tool is being utilized in this experimental technique?,"{""A"": ""18 gauge needle"", ""B"": ""Drill bit"", ""C"": ""Cannula"", ""D"": ""Surgical probe""}","""A""",D,D,D,0.0,0.0,0.0,"```json
{
  ""tools_in_use"": [""scalpel"", ""forceps""],
  ""distinguishing_features"": [""sharp edge for cutting"", ""metallic texture"", ""tapered ends for gripping""],
  ""labels_or_models"": [],
  ""operating_state"": [""active use""]
}
```","{
  ""tools_in_use"": [""scalpel"", ""forceps""],
  ""distinguishing_features"": [""scalpel has a sharp, pointed tip"", ""forceps have two prongs and are metallic""],
  ""labels_or_models"": [],
  ""operating_state"": [""scalpel is in active use"", ""forceps are in active use""]
}"
57131_clip_41_tools,videos/level_1/57131/clip_41.mp4,Which scientific instrument is being employed in this experiment?,"{""A"": ""plate"", ""B"": ""microscope slide"", ""C"": ""beaker"", ""D"": ""petri dish""}","""A""",D,D,D,0.0,0.0,0.0,"```json
{
  ""tools_in_use"": [""pipette"", ""petri dish""],
  ""distinguishing_features"": [""transparent plastic material"", ""blue gloves worn by operator""],
  ""labels_or_models"": [""BRITA""],
  ""operating_state"": [""active use""]
}
```","```json
{
  ""tools_in_use"": [""plastic container"", ""plastic jug""],
  ""distinguishing_features"": [""transparent plastic container with a central hole"", ""semi-transparent plastic jug with a spout""],
  ""labels_or_models"": [""BRITA""],
  ""operating_state"": [""container being filled with liquid"", ""jug actively pouring liquid""]
}
```"
57131_clip_29_tools,videos/level_1/57131/clip_29.mp4,What laboratory equipment is being utilized in this procedure?,"{""A"": ""Petri dish"", ""B"": ""microtiter plate"", ""C"": ""assay plate"", ""D"": ""culture plate""}","""C""",B,B,B,0.0,0.0,0.0,"```json
{
  ""tools_in_use"": [""microscope""],
  ""distinguishing_features"": [""black body"", ""silver lens""],
  ""labels_or_models"": [],
  ""operating_state"": [""off""]
}
```","```json
{
  ""tools_in_use"": [""microscope""],
  ""distinguishing_features"": [""black eyepieces"", ""metallic body"", ""adjustable knobs""],
  ""labels_or_models"": [],
  ""operating_state"": [""not in active use""]
}
```"
57131_clip_26_tools,videos/level_1/57131/clip_26.mp4,What equipment is being used in this scientific procedure?,"{""A"": ""agar plate"", ""B"": ""well plate"", ""C"": ""petri dish"", ""D"": ""culture tube""}","""A""",C,C,C,0.0,0.0,0.0,"```json
{
  ""tools_in_use"": [""microscope""],
  ""distinguishing_features"": [""magnified view of a sample"", ""red background"", ""finger pointing at sample""],
  ""labels_or_models"": [],
  ""operating_state"": [""in use""]
}
```","```json
{
  ""tools_in_use"": [""microscope""],
  ""distinguishing_features"": [""magnified view of a specimen, visible slide with organisms""],
  ""labels_or_models"": [],
  ""operating_state"": [""on"", ""in active use""]
}
```"
59992_clip_19_tools,videos/level_1/59992/clip_19.mp4,Which tool is being utilized in this experimental technique?,"{""A"": ""beaker"", ""B"": ""test tube"", ""C"": ""culture flask"", ""D"": ""media bottle""}","""C""",A,A,C,0.0,0.0,1.0,"```json
{
  ""tools_in_use"": [""pipette"", ""beaker""],
  ""distinguishing_features"": [""pipette has a metallic tip"", ""beaker is conical shape""],
  ""labels_or_models"": [""New Brunswick Scientific"", ""Beckman""],
  ""operating_state"": [""pipette is in use"", ""beaker is stationary""]
}
```","```json
{
  ""tools_in_use"": [""inoculation pipette"", ""centrifuge""],
  ""distinguishing_features"": [""pipette with a retained tip for preventing contamination"", ""centrifuge with a digital display and control panel""],
  ""labels_or_models"": [""New Brunswick Scientific"", ""1.26""],
  ""operating_state"": [""pipette in active use"", ""centrifuge appears off""]
}
```"
59992_clip_25_tools,videos/level_1/59992/clip_25.mp4,Which scientific instrument is being employed in this experiment?,"{""A"": ""separatory funnel"", ""B"": ""chromatography column"", ""C"": ""Büchner funnel"", ""D"": ""dropping funnel""}","""A""",C,D,C,0.0,0.0,0.0,"```json
{
  ""tools_in_use"": [""pipette"", ""beaker"", ""flask""],
  ""distinguishing_features"": [
    ""pipette has a blue handle"",
    ""beaker is transparent with a black lid"",
    ""flask has a glass stopper""
  ],
  ""labels_or_models"": [
    ""Jove logo visible in the top right corner""
  ],
  ""operating_state"": [
    ""pipette is being used to transfer liquid"",
    ""beaker is stationary on the lab bench"",
    ""flask is part of a multi-necked setup""
  ]
}
```","{
  ""tools_in_use"": [""pipette"", ""beaker"", ""ring stand"", ""buret clamp""],
  ""distinguishing_features"": [""pipette with blue plunger"", ""beaker with clear liquid"", ""ring stand with adjustable arm"", ""buret clamp holding glassware""],
  ""labels_or_models"": [],
  ""operating_state"": [""pipette in active use"", ""beaker stationary"", ""ring stand stationary"", ""buret clamp stationary""]
}"
59992_clip_31_tools,videos/level_1/59992/clip_31.mp4,Which laboratory apparatus is being used in this experimental step?,"{""A"": ""decanting jar"", ""B"": ""funnel"", ""C"": ""separatory funnel"", ""D"": ""Buchner funnel""}","""B""",D,C,C,0.0,0.0,0.0,"```json
{
  ""tools_in_use"": [""pipette"", ""conical flask"", ""burette"", ""beaker""],
  ""distinguishing_features"": [
    ""pipette has a blue handle"",
    ""conical flask is transparent with a yellowish liquid"",
    ""burette has a clear glass body with a stopcock"",
    ""beaker is transparent with a red label""
  ],
  ""labels_or_models"": [
    ""Beaker: '100 ml'""
  ],
  ""operating_state"": [
    ""pipette is in active use"",
    ""conical flask is being filled by the burette"",
    ""burette is in active use"",
    ""beaker is stationary""
  ]
}
```","```json
{
  ""tools_in_use"": [
    ""pipette"",
    ""beaker"",
    ""burette"",
    ""conical flask""
  ],
  ""distinguishing_features"": [
    ""pipette with a blue plunger"",
    ""beaker with a handle and measurement markings"",
    ""burette with a stopcock and a scale"",
    ""conical flask with a narrow neck and a wider base""
  ],
  ""labels_or_models"": [
    ""No visible brand or model names on the tools.""
  ],
  ""operating_state"": [
    ""pipette is in active use, dispensing liquid"",
    ""beaker is stationary, possibly for receiving liquid"",
    ""burette is in use, with liquid being dispensed"",
    ""conical flask is stationary, containing a liquid""
  ]
}
```"
58743_clip_26_tools,videos/level_1/58743/clip_26.mp4,Which laboratory apparatus is being used in this experimental step?,"{""A"": ""microscope slide"", ""B"": ""96 well plate"", ""C"": ""test tube rack with tubes"", ""D"": ""384 well plate""}","""B""",D,B,B,0.0,1.0,1.0,"```json
{
  ""tools_in_use"": [""pipette""],
  ""distinguishing_features"": [""plastic grip"", ""white body"", ""volume markings""],
  ""labels_or_models"": [""See text for details on preparing organisms and extracts""],
  ""operating_state"": [""in active use""]
}
```","{
  ""tools_in_use"": [""pipette""],
  ""distinguishing_features"": [""The pipette has a white body with a blue plunger and a clear tip.""],
  ""labels_or_models"": [""No readable text on the equipment.""],
  ""operating_state"": [""The pipette is in active use, transferring liquid into a microplate.""]
}"
58743_clip_8_tools,videos/level_1/58743/clip_8.mp4,Which tool is being utilized in this experimental technique?,"{""A"": ""weighing paper"", ""B"": ""filter paper"", ""C"": ""syringe filter"", ""D"": ""chromatography paper""}","""B""",C,C,B,0.0,0.0,1.0,"```json
{
  ""tools_in_use"": [""pipette"", ""funnel""],
  ""distinguishing_features"": [
    ""pipette has a long, thin nozzle"",
    ""funnel has a wide mouth and narrow neck""
  ],
  ""labels_or_models"": [
    ""Woodman"",
    ""4""
  ],
  ""operating_state"": [
    ""pipette is in active use"",
    ""funnel is being used to pour liquid""
  ]
}
```","{
  ""tools_in_use"": [""vacuum filtration apparatus"", ""beaker"", ""funnel""],
  ""distinguishing_features"": [""blue and white vacuum filtration apparatus with orange tubing"", ""white beaker with a yellow liquid"", ""clear funnel placed inside the beaker""],
  ""labels_or_models"": [""Whatman""],
  ""operating_state"": [""vacuum filtration apparatus appears to be in use"", ""beaker is being used to collect liquid"", ""funnel is actively channeling liquid into the beaker""]
}"
58743_clip_22_tools,videos/level_1/58743/clip_22.mp4,What laboratory equipment is being utilized in this procedure?,"{""A"": ""GC column"", ""B"": ""Guard column"", ""C"": ""HPLC column"", ""D"": ""Fraction collector""}","""C""",C,C,C,1.0,1.0,1.0,"```json
{
  ""tools_in_use"": [""Column Thermostat Method"", ""Set up Pump""],
  ""distinguishing_features"": [""Temperature control settings"", ""Time settings for stop and post time"", ""Column Switching Valve diagram"", ""Solvent composition setup""],
  ""labels_or_models"": [
    ""Column Thermostat Method : Instrument 1"",
    ""Set up Pump : Instrument 1"",
    ""Temperature: 30.0 °C"",
    ""StopTime: as Pump 20.00 min"",
    ""PostTime: Off min"",
    ""Column Switching Valve: Column 1"",
    ""Flow: 1.000 ml/min"",
    ""Solvents: A 88.8 % Methanol, B 11.2 % H2O, C 0.0 % H2O, D 0.0 % MeOH"",
    ""Pressure Limits: Max 400 bar, Min 0 bar"",
    ""Timetable: Time %B %C %D Flow Max. Press.""
  ],
  ""operating_state"": [""The temperature and time settings are configured but not actively running""]
}
```","{
  ""tools_in_use"": [""Column Thermostat"", ""Pump""],
  ""distinguishing_features"": [""Column Thermostat has temperature control and column switching valve"", ""Pump has flow control and timetable settings""],
  ""labels_or_models"": [""Column Thermostat Method : Instrument 1"", ""Set up Pump : Instrument 1"", ""Temperature: 30.0 °C"", ""Flow: 1.000 ml/min"", ""StopTime: 20.00 min"", ""PostTime: Off""],
  ""operating_state"": [""Column Thermostat is set to 30.0 °C and controlled"", ""Pump is set with flow at 1.000 ml/min and stop time at 20.00 min""]
}"
58184_clip_23_tools,videos/level_1/58184/clip_23.mp4,What laboratory tool is being used in this research step?,"{""A"": ""feeding tray"", ""B"": ""animal transport carrier"", ""C"": ""home cage"", ""D"": ""wire rack""}","""C""",A,D,A,0.0,0.0,0.0,"```json
{
  ""tools_in_use"": [""lab coat"", ""gloves""],
  ""distinguishing_features"": [""white lab coat"", ""blue nitrile gloves""],
  ""labels_or_models"": [""UCMS room""],
  ""operating_state"": [""active use""]
}
```","```json
{
  ""tools_in_use"": [""centrifuge""],
  ""distinguishing_features"": [""metallic exterior"", ""orange interior visible through a small window""],
  ""labels_or_models"": [""UCMS room""],
  ""operating_state"": [""on""]
}
```"
58184_clip_22_tools,videos/level_1/58184/clip_22.mp4,What laboratory equipment is being utilized in this procedure?,"{""A"": ""transport carrier"", ""B"": ""shoebox cage"", ""C"": ""home cage"", ""D"": ""microisolator""}","""C""",D,D,C,0.0,0.0,1.0,"```json
{
  ""tools_in_use"": [""pipette""],
  ""distinguishing_features"": [""plastic handle"", ""metallic tip""],
  ""labels_or_models"": [],
  ""operating_state"": [""in active use""]
}
```","{
  ""tools_in_use"": [""animal cage""],
  ""distinguishing_features"": [""transparent plastic construction"", ""grid-like top for ventilation"", ""contains bedding and animals""],
  ""labels_or_models"": [],
  ""operating_state"": [""not applicable, as it is a passive container""]
}"
58184_clip_30_tools,videos/level_1/58184/clip_30.mp4,Which tool is being utilized in this experimental technique?,"{""A"": ""specimen container"", ""B"": ""water bowl"", ""C"": ""bottle"", ""D"": ""beaker""}","""C""",A,A,A,0.0,0.0,0.0,"```json
{
  ""tools_in_use"": [""balance scale"", ""cage""],
  ""distinguishing_features"": [""digital display"", ""metallic cage bars"", ""wooden bedding""],
  ""labels_or_models"": [""Water"", ""Sucrose"", ""TRAVELER""],
  ""operating_state"": [""on"", ""inactive""]
}
```","{
  ""tools_in_use"": [""balance scale"", ""balance scale""],
  ""distinguishing_features"": [""digital display"", ""labeled sample containers""],
  ""labels_or_models"": [""Water"", ""Sucrose"", ""TRAVELER""],
  ""operating_state"": [""on"", ""on""]
}"
56248_clip_15_tools,videos/level_1/56248/clip_15.mp4,Which tool is being used in this experimental step?,"{""A"": ""96-well microplate"", ""B"": ""T25 cell culture flask"", ""C"": ""24 well plate"", ""D"": ""6 well plate""}","""C""",D,D,D,0.0,0.0,0.0,"```json
{
  ""tools_in_use"": [""pipette"", ""test tube rack""],
  ""distinguishing_features"": [""blue gloves worn by the person"", ""lab bench with various containers and test tubes""],
  ""labels_or_models"": [""Seed 5 - 6 wells per siControl/siTIP60 culture""],
  ""operating_state"": [""active use""]
}
```","```json
{
  ""tools_in_use"": [""pipette""],
  ""distinguishing_features"": [""hand-held with a plunger mechanism"", ""connected to a pipette tip""],
  ""labels_or_models"": [""Eppendorf""],
  ""operating_state"": [""in active use""]
}
```"
56248_clip_13_tools,videos/level_1/56248/clip_13.mp4,What laboratory equipment is being utilized in this procedure?,"{""A"": ""beaker"", ""B"": ""15 milliliter tube"", ""C"": ""microcentrifuge tube"", ""D"": ""centrifuge tube""}","""B""",B,B,B,1.0,1.0,1.0,"```json
{
  ""tools_in_use"": [""pipette""],
  ""distinguishing_features"": [""transparent plastic body"", ""metallic tip"", ""adjustable volume markings""],
  ""labels_or_models"": [""jove""],
  ""operating_state"": [""in active use""]
}
```","{
  ""tools_in_use"": [""pipette""],
  ""distinguishing_features"": [""transparent pipette with a long, thin tip""],
  ""labels_or_models"": [],
  ""operating_state"": [""in active use""]
}"
